,AZD-8055,Dactolisib,Dasatinib,MK-2206,Nintedanib,Mirdametinib,Pictilisib,Refametinib,Selumetinib,Staurosporine,Tideglusib
RPS6KA1,1.0,1.0,0.394523384366225,1.0,1.0,0.401237335890328,1.0,0.428114079344694,1.0,1.0,1.0
EHBP1,1.0,1.0,0.5077759467242112,1.0,0.456580340440216,0.4121723529605778,1.0,1.0,1.0,0.434682171192944,1.0
AKAP12,1.0,1.0,0.461251042922094,1.0,1.0,1.0,1.0,1.0,1.0,0.2895480082241458,1.0
AMPD2,1.0,1.0,0.5236999504671715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MTDH,1.0,1.0,0.2497912930451686,0.579574570995565,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF2A,1.0,1.0,0.348551542745819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF4G3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.220543667532928,1.0
SIPA1L3,1.0,0.332783574840868,0.3811797224221375,0.262209565,1.0,0.562787377606502,0.46761115616543,1.0,0.350857053807756,0.454830554239849,1.0
ABCC3,1.0,1.0,0.564423605502129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NHLRC2,1.0,1.0,1.0,1.0,0.54024985087235,1.0,1.0,1.0,1.0,1.0,1.0
SARG,1.0,0.559727418520191,0.419896014076266,1.0,0.582505199145953,1.0,1.0,1.0,1.0,0.526627959237513,1.0
TBC1D10B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3393990602179065,1.0
DOCK5,1.0,1.0,0.4877617086407262,1.0,1.0,1.0,1.0,1.0,1.0,0.529308338922359,1.0
C10orf47,1.0,1.0,0.4614982897263059,1.0,0.496519876734525,1.0,1.0,1.0,1.0,0.3125215296728003,1.0
ZMYND8,1.0,1.0,0.399272879854216,0.396364518015762,1.0,1.0,1.0,0.578400552708594,0.396364518015762,1.0,1.0
MPZL1,1.0,1.0,0.3473615736206125,1.0,1.0,1.0,1.0,1.0,1.0,0.529712084094375,1.0
NCKAP5L,1.0,1.0,0.415133360072863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"MOB1A, MOB1B",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.406485613196665,1.0
BCL2L11,1.0,1.0,0.30568741700051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TLN1,1.0,1.0,0.520685566955412,1.0,0.598933940587283,1.0,1.0,1.0,1.0,0.133914780335996,1.0
MLPH,1.0,1.0,1.0,0.3015932812144313,0.562750974388102,1.0,0.499845298137214,1.0,0.36912674029683,0.2637879255002383,1.0
SEPT6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5007403838488524,1.0
TMEM237,1.0,1.0,1.0,1.0,0.544389696382594,1.0,1.0,1.0,1.0,1.0,1.0
"TAGLN2, TAGLN3",1.0,1.0,0.178641085361032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UBAP2L,1.0,1.0,0.467331807149331,0.430947343,0.578097761856728,1.0,1.0,1.0,1.0,0.465318074218706,1.0
RFX7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.481499887543356,1.0
EPB41L2,1.0,1.0,0.439364067631985,1.0,1.0,1.0,1.0,1.0,1.0,0.207806793338793,1.0
"PARVA, PARVB",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0476231553332721,1.0
UBE2E1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.076494571796792,1.0
AFAP1L2,1.0,1.0,0.541962718646775,1.0,1.0,0.570071527079229,1.0,1.0,1.0,0.3499256181540977,1.0
TERF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.316461445091313,1.0
ZFAND6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.498054405245692,1.0
"ZFP112, ZFP28, ZKSCAN5, ZNF132, ZNF16, ZNF160, ZNF18, ZNF214, ZNF222, ZNF223, ZNF224, ZNF225, ZNF226, ZNF227, ZNF229, ZNF233, ZNF234, ZNF235, ZNF24, ZNF267, ZNF271, ZNF273, ZNF28, ZNF285, ZNF319, ZNF322, ZNF415, ZNF441, ZNF445, ZNF45, ZNF468, ZNF513, ZNF534, ZNF573, ZNF616, ZNF660, ZNF664, ZNF665, ZNF701, ZNF736, ZNF765, ZNF791, ZNF806, ZNF814, ZNF816, ZNF841, ZNF844, ZNF888, ZNF93, ZSCAN20",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.442300070782157,1.0
RAP1GAP2,1.0,1.0,0.534500338932135,0.583563378133229,1.0,1.0,1.0,1.0,1.0,0.3585364704043284,1.0
CFL2,1.0,1.0,0.2194269579379975,1.0,1.0,1.0,1.0,1.0,1.0,0.142013745813169,1.0
SLC45A1,0.338029531395519,1.0,1.0,0.507351682688755,0.508322064810669,1.0,1.0,1.0,1.0,0.419736588015236,1.0
MIS18BP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30525263121538,1.0
"PLXNA1, PLXNA3",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.460982296709831,1.0
KAT7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.597226000410414,1.0,0.212844772534592,1.0
HECW1,1.0,1.0,1.0,0.414773207493657,1.0,1.0,1.0,1.0,0.414773207493657,0.46051889912224,1.0
GPRC5A,1.0,1.0,1.0,1.0,0.571270848239543,1.0,1.0,1.0,1.0,0.334753209286284,1.0
RAC1,1.0,1.0,0.305909236783232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC39A6,1.0,1.0,0.5746073476275355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SRRM1,1.0,0.540497035321452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NDRG1,0.3724115536685665,0.2268527517714947,0.4178699851443016,0.109583791,0.508372328037592,1.0,0.384422402836051,1.0,1.0,0.4202480842654069,1.0
PNN,1.0,1.0,0.35026916606047,0.326766199,0.411532441343939,1.0,1.0,1.0,1.0,0.436264798279049,1.0
CT45A5,1.0,1.0,0.375985448453296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LSM14A,1.0,1.0,0.3985558019128523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CSTB,1.0,1.0,0.36153542254232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BAZ1B,1.0,1.0,0.559123398827782,1.0,1.0,1.0,1.0,1.0,1.0,0.496256186436237,1.0
NUP214,1.0,0.373020334952254,0.5078716305040675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RAD51AP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.296344546627816,1.0
DDX31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.319245408128066,1.0
DUOX1,1.0,1.0,0.481381920887741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CWC22,1.0,1.0,0.584525824961159,1.0,1.0,1.0,1.0,1.0,1.0,0.294473492436815,1.0
LAS1L,1.0,1.0,1.0,0.4162924234999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF217,1.0,1.0,1.0,1.0,0.594967605724374,1.0,1.0,1.0,1.0,1.0,1.0
PHLDB2,1.0,1.0,0.3320418831593472,0.4013135747084959,1.0,0.548446292003429,0.444042554197837,1.0,0.4013135747084959,0.4459643396848776,1.0
AVEN,1.0,1.0,0.382222427326587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KLC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36261809152043,1.0
RPTOR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39754796971514,1.0
DRAM2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PALM,1.0,1.0,1.0,1.0,1.0,1.0,0.554658138965768,1.0,1.0,1.0,1.0
CCNT2,1.0,1.0,1.0,0.126837286,1.0,1.0,1.0,1.0,0.194573784366988,0.4367410403127615,1.0
KLC3,1.0,1.0,0.2028126131432484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TAF9,1.0,1.0,0.450032271571723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NFIL3,1.0,1.0,0.494520715506841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCDC50,1.0,1.0,0.380180432743358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ADAM17,1.0,1.0,0.4431791936360135,1.0,1.0,1.0,1.0,0.4021962615440565,1.0,1.0,1.0
MAP4K4,0.26216955759944,0.490075033164407,1.0,1.0,0.493478496524281,1.0,0.225791444724946,1.0,1.0,0.3564447979111447,1.0
NCOA3,1.0,1.0,0.497044508133874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"POLH, RPS6",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.285162622034796,1.0
CTDP1,1.0,1.0,1.0,0.298356865719664,1.0,1.0,1.0,1.0,0.298356865719664,1.0,1.0
RTKN,1.0,1.0,0.4145842757461953,0.222176002127701,0.422188791282478,1.0,1.0,1.0,0.467804505236513,0.1106796680582263,1.0
CNKSR3,1.0,1.0,0.294295346167308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SSH1,0.475056521798585,0.589965370385244,1.0,0.520517222086211,1.0,1.0,0.562814780411154,1.0,1.0,1.0,1.0
CD2AP,1.0,1.0,0.2847568584384493,1.0,0.556117897791745,1.0,1.0,1.0,1.0,1.0,1.0
MKI67,1.0,1.0,0.3139830946396619,0.574016657756302,0.5041532782301645,1.0,1.0,1.0,1.0,0.3782728424761066,1.0
WASF2,1.0,1.0,0.166990714086166,1.0,1.0,1.0,1.0,1.0,1.0,0.43817535164114,1.0
KIF20B,1.0,1.0,0.46477640999966,1.0,1.0,1.0,1.0,1.0,1.0,0.404685106229386,1.0
IRS2,1.0,1.0,0.4201888043955615,0.337983176,1.0,1.0,0.593642243021165,1.0,1.0,0.136248182885443,1.0
HNRNPA2B1,1.0,1.0,0.314939956618614,1.0,1.0,1.0,1.0,1.0,1.0,0.510663103147704,1.0
RTN4,1.0,1.0,0.4747673477086805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SPECC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4664472091597629,1.0
TCF12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.457311488206515,1.0
NF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.402861012807011,1.0
CNKSR1,1.0,1.0,0.491348616781791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AFAP1,1.0,0.509019083263074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1231110617003543,1.0
ZC3HAV1,1.0,1.0,0.417925956191423,1.0,1.0,1.0,1.0,1.0,1.0,0.339456994296347,1.0
SF3B2,1.0,1.0,0.581447938029877,1.0,1.0,1.0,1.0,0.262950096215247,1.0,1.0,1.0
LENG1,1.0,1.0,0.436581494898817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FRMD8,1.0,1.0,0.490760653314065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ALG3,1.0,1.0,0.483538973740793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PNISR,0.402809784446405,0.407098418393423,1.0,0.500961440352912,1.0,1.0,0.389270997761421,1.0,1.0,0.493848819566373,1.0
LIG3,1.0,1.0,1.0,0.436287255,1.0,1.0,1.0,1.0,1.0,0.541683632082117,1.0
RREB1,1.0,1.0,1.0,1.0,0.5342573108328,1.0,1.0,1.0,1.0,1.0,1.0
IFI16,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PI4KB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.435032760804347,1.0
FAM54A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54772461871351,1.0
C2orf69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.482412885622468,1.0,1.0
MIER1,1.0,1.0,0.484580387116686,0.489521992,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CDC42BPB,1.0,1.0,0.3947301178670155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PBRM1,1.0,1.0,0.437306418364137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MARCKS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2089388607087822,1.0
KIAA1468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.543905248761599,1.0
"GATA2, GATA3",1.0,1.0,0.373484392312835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NASP,1.0,1.0,0.437439355609329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PNPLA6,1.0,1.0,0.139479174648689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LCP1,1.0,1.0,0.419850709395762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MORC3,1.0,1.0,0.365986524433285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MICAL2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.204466476102224,1.0
TRIP10,1.0,1.0,0.571640540048956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AIM1,1.0,1.0,0.4967038162942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RASSF8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4550933671409934,1.0
KIAA0284,1.0,1.0,1.0,0.3240840810529535,1.0,1.0,1.0,1.0,0.3240840810529535,0.167431888005292,1.0
GPRIN1,1.0,1.0,1.0,0.354151812,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NFIX,1.0,1.0,0.442811543296515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RBL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.422941570403184,1.0
PTPN1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.208478317683705,1.0
MYBBP1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3233702931956825,1.0
SRRM2,0.5004200001389065,0.4854034175685655,0.237253095922643,0.166177925492599,0.5763334921493539,1.0,0.562764591219618,1.0,1.0,0.4973349378489735,1.0
NCOR2,1.0,1.0,0.3873786343236253,1.0,1.0,1.0,1.0,1.0,1.0,0.1431435244258503,1.0
ESYT2,1.0,1.0,0.418260064175082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CDC42EP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2363383985264925,1.0
CALR3,1.0,1.0,0.351714554536647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BTBD10,1.0,1.0,0.411626928140075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZFYVE16,1.0,1.0,0.408135337171365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSE1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.536267143192285,1.0
PHC1,1.0,1.0,0.4343451462534566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HNRNPUL2,1.0,1.0,1.0,0.435176722,0.590912303125254,1.0,1.0,1.0,1.0,1.0,1.0
PRR14,1.0,1.0,0.39454249474045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AKAP11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.148540025428397,1.0
MAPKAP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.260039077376496,1.0
IGF2R,1.0,1.0,0.397986526865802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
POLA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.463595765409275,1.0
FBXO38,1.0,1.0,0.422062186357614,1.0,0.382672126379647,1.0,1.0,1.0,1.0,1.0,1.0
FAM207A,1.0,1.0,1.0,1.0,0.344798306523918,1.0,1.0,1.0,1.0,1.0,1.0
BCL3,1.0,1.0,0.2741545274349133,1.0,1.0,1.0,1.0,1.0,0.42572414671056,1.0,1.0
"TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA4A, TUBA8, TUBAL3",1.0,1.0,1.0,0.467909029,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LRRFIP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.434618642299114,1.0
PDE1C,1.0,1.0,1.0,1.0,1.0,1.0,0.585302451494362,1.0,1.0,1.0,1.0
MAGEC1,1.0,1.0,0.337850204180602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANKIB1,1.0,1.0,0.417746137500914,0.495568784,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ARHGAP35,1.0,1.0,0.3185755372225906,1.0,0.428792228211034,0.414320127323369,1.0,0.431244541859709,1.0,0.384966540746853,0.0
EIF4G1,1.0,0.595003762032885,0.598558267298732,1.0,1.0,1.0,0.519686356277432,1.0,1.0,0.369026362451652,1.0
"FAM13A, FAM13B",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.443626221389238,1.0
ANO1,1.0,1.0,0.457835626217295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ELF4,1.0,1.0,0.394771898034488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCT2,1.0,1.0,0.43605447490927,1.0,0.272400515870835,1.0,0.532041821326904,1.0,1.0,0.0956961116307545,1.0
FNBP1L,1.0,1.0,1.0,0.398365965,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BCL9L,0.523961261838284,1.0,0.516790325185681,1.0,0.41234122694633,1.0,0.366546596233271,1.0,1.0,1.0,1.0
"EPHB1, EPHB2",1.0,1.0,0.0604082908845463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DDX17,1.0,1.0,0.4253171226982903,1.0,1.0,1.0,1.0,1.0,1.0,0.570317818977439,1.0
GOLGA5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.570178514207399,1.0,0.464534661272892,1.0
"SLC4A10, SLC4A7",1.0,1.0,1.0,0.40043863,1.0,1.0,1.0,1.0,1.0,0.140778538226077,1.0
PML,1.0,1.0,0.3915414258199957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMCC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.480021812063178,1.0
UBE2O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.345693118988617,1.0,1.0
PDCD4,0.495560039805078,1.0,0.369246118147737,0.2272430171980705,0.524649291930714,1.0,0.571390151816925,1.0,0.2272430171980705,0.3491862460356415,1.0
"CEP170, CEP170P1",1.0,1.0,0.307572810762801,1.0,1.0,1.0,1.0,1.0,1.0,0.250233779385094,1.0
TSC2,0.369133139157734,0.223784681415355,0.3193295969411089,0.325113997483642,0.54306597138445,1.0,0.2417450023760229,1.0,1.0,0.187588345295639,1.0
PARP12,1.0,1.0,0.496834878924285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DCP1B,1.0,1.0,0.562141599988408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTDSS1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.567302063641185
XRCC6,1.0,1.0,0.570938401107355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PER1,1.0,1.0,0.509170770843794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MADD,1.0,1.0,0.3644442740740503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRIO,1.0,1.0,1.0,0.402239493957445,1.0,1.0,1.0,1.0,0.4347124668714575,0.4759435451808552,1.0
ERBB2,1.0,1.0,0.3549560084812875,1.0,1.0,1.0,1.0,1.0,1.0,0.3752871099768015,1.0
TJP2,1.0,1.0,0.1883311001520897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MBD3,1.0,1.0,1.0,0.462943721070177,1.0,1.0,1.0,1.0,0.462943721070177,1.0,1.0
LAD1,1.0,1.0,0.3750947082701571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RDBP,1.0,1.0,0.476801119218797,1.0,1.0,1.0,1.0,1.0,0.1102688616344635,1.0,1.0
IQGAP2,1.0,1.0,1.0,1.0,0.572539709121834,0.318626065506298,1.0,0.296240318730198,1.0,0.453498931023708,1.0
NCL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.263863303592551,1.0
METTL1,1.0,1.0,1.0,0.486104864254738,1.0,1.0,1.0,1.0,0.486104864254738,1.0,1.0
BRD2,1.0,1.0,0.2404340768605843,0.486774857783774,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GDI2,1.0,1.0,0.103893848556884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NEIL3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.311038840521229,1.0
HNRNPA1,1.0,1.0,1.0,0.454226453352311,1.0,1.0,1.0,1.0,0.454226453352311,0.0,1.0
CARHSP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3904127157723573,1.0
LNPEP,1.0,1.0,0.19362369793932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C16orf88,1.0,1.0,0.337020803114712,1.0,1.0,1.0,1.0,1.0,0.404831147521461,0.4365363230317985,1.0
WHSC1L1,1.0,1.0,0.3608241461882345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"BMP2K, BMP2KL",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.462263121159479,1.0
FOXK2,0.573865310295936,1.0,0.4943472232887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MARVELD3,1.0,1.0,0.491196036394747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HIST1H1E,1.0,0.471778234357892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1862247328502701,1.0
GTSF1,1.0,1.0,0.236630023283615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IRS1,1.0,0.548590131922378,0.339689018476109,0.344702322163124,1.0,1.0,1.0,1.0,0.344702322163124,0.38586097993292,1.0
KLF16,1.0,0.492963480835062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DMXL1,1.0,1.0,0.3983112605850515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HMGN1,1.0,1.0,0.426645587497718,1.0,0.52446531706993,1.0,1.0,1.0,1.0,1.0,1.0
TMPO,1.0,1.0,1.0,1.0,1.0,1.0,0.549832153911451,1.0,1.0,0.4545855497042017,1.0
C19orf21,1.0,1.0,0.4017556551517835,1.0,0.4996820352927697,0.2680423540654535,1.0,0.3471484068189034,1.0,0.512938247653022,1.0
SHB,1.0,1.0,0.249199260438411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLBP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.567488712768348,1.0
MELK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.323699243771688,1.0
LMNA,1.0,1.0,0.4268635108567939,1.0,0.5173394746557558,1.0,0.5166079592064176,1.0,0.3111928084929468,0.4773353504659527,1.0
NEK9,1.0,1.0,0.2083134831110315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BCKDHA,1.0,1.0,1.0,0.448701773,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WDR20,1.0,1.0,1.0,1.0,0.47207932997564,1.0,1.0,1.0,1.0,0.387383586525194,1.0
HSPA4,1.0,1.0,0.2597160246620044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BCLAF1,1.0,0.558614138278365,0.252287791081022,1.0,0.5988651402028,1.0,1.0,1.0,0.244989854627451,0.5051256666231825,1.0
LARP4B,1.0,1.0,0.549803912291227,1.0,0.585180775455017,1.0,1.0,1.0,1.0,0.112929573406181,1.0
ARL6IP6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.528608042546752,1.0
"BAHCC1, TNRC18",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52931758260223,1.0
TRIM24,1.0,1.0,0.351532707400819,1.0,0.36106709750167,1.0,1.0,0.370410177696919,1.0,0.236076972861802,1.0
NAV3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.376360324019429,1.0
JDP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5433662299392,1.0
RPL15,1.0,1.0,0.375356827968021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ROBO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.496416450178664,1.0
STOM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.581296882463484,1.0
GAPVD1,1.0,1.0,0.4429373169516223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RILPL1,1.0,1.0,0.42525308929099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PKMYT1,1.0,1.0,0.306597920271234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ROCK1,1.0,0.45170923938253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.536651502847291,1.0
ST13,1.0,1.0,1.0,0.368591479,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MAPKAPK3,1.0,1.0,0.268851433359124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MAP1B,1.0,1.0,0.592748026709343,0.37862959725,1.0,1.0,1.0,1.0,0.382652347980987,0.4705886991046847,0.452172080064394
IER3,1.0,1.0,0.432955065621064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TNFRSF21,1.0,1.0,0.4002561486677877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEX2,1.0,1.0,0.393657909464785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
POLD3,1.0,1.0,0.339718553552317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TP53BP2,1.0,1.0,1.0,1.0,0.592252477664474,1.0,1.0,1.0,1.0,0.277232902599079,1.0
RBBP6,1.0,1.0,0.595593604606114,1.0,1.0,1.0,1.0,1.0,1.0,0.567800879669745,1.0
CTTN,1.0,1.0,0.264013766958611,1.0,1.0,1.0,1.0,0.5437398481809406,1.0,0.217430759945258,1.0
C10orf11,1.0,0.42253162026719,1.0,1.0,1.0,1.0,0.599265081047373,1.0,1.0,1.0,1.0
NBN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.585602428496484,1.0
"PPP1R14A, PPP1R14B, PPP1R14C",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.120231235226036,1.0
EIF4EBP1,1.0,1.0,1.0,0.469709227,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HDAC7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.377215851174302,1.0
AAK1,1.0,1.0,0.377395899176403,1.0,1.0,1.0,1.0,1.0,1.0,0.468278893760242,1.0
LIMD2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.055329007509169,1.0
