,Gene Name,Lapatinib,Mirdametinib,MK-2206,Nintedanib,Pertuzumab,Pictilisib,Refametinib,Rituximab,Romidepsin,Selumetinib,SHP099 dihydrochloride,Staurosporine,Afatinib,AZD-4547,AZD-8055,Bortezomib,Carfilzomib,CUDC-101,Curcumin,Dactolisib,Dasatinib,Gefitinib,Imatinib,ID
3901,POLE4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.110695450499563,-3.235218812318875,0.0,0.0,0.0,0.0,0.0,0.0,56655
3902,POLR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0975506050601904,1.985108860933685,0.0,0.0,0.0,0.0,0.0,0.0,25885
3903,POLR2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0251547785715929,2.3888983247974043,0.0,0.0,0.0,0.0,0.0,0.0,5432
3904,POLR2H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5891825133381243,1.559767859467414,0.0,0.0,0.0,0.0,0.0,0.0,5437
3905,POLR3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1856498936565836,-1.238117909027329,0.0,0.0,0.0,0.0,0.0,0.0,55718
3906,"POM121, POM121C",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6208668238113688,1.3223734101036386,0.0,0.0,0.0,0.0,0.0,0.0,9883
3907,"POM121, POM121C, POMZP3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2238333794910836,1.2024351749799005,0.0,0.0,0.0,0.7516190089699699,0.0,0.0,9883
3908,POP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1948033741997852,-1.1475018493450888,3.226470150681561,0.0,0.0,0.0,0.0,0.0,10940
3909,POU2F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8320380106629001,0.960995534040576,0.0,0.0,0.0,0.0,0.0,0.0,5451
3910,"POU2F1, POU2F2, POU2F3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.794485149986201,2.4747581639178087,0.0,0.0,0.0,0.0,0.0,0.0,5451
3911,PPIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75829237771282,1.8127444133475,0.0,0.0,0.0,0.0,0.0,0.0,5478
3912,PPID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8728795490346304,2.0113906260141343,0.0,0.0,0.0,0.0,0.0,0.0,5481
3913,PPIL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.191926273459136,1.988279495225875,0.0,0.0,0.0,0.0,0.0,0.0,51645
3914,PPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0595552826161687,1.6604569272180874,0.0,0.0,0.0,-1.6869394227044157,-1.9996931324000529,0.0,5493
3915,PPM1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2388388992413584,1.1710390154354535,0.0,0.0,0.0,0.0,0.0,0.0,8493
3916,PPME1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6263196931435384,1.8243717127831067,0.0,0.0,0.0,0.0,0.0,0.0,51400
3917,"PPP1CA, PPP1CB, PPP1CC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9388752146781023,1.756049270517318,0.0,0.0,0.0,0.0,0.0,0.0,5499
3918,PPP1CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027592299701769,1.935209278308813,0.0,0.0,0.0,0.0,0.0,0.0,5500
3919,PPP1R15A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7042435683679193,3.917579396945987,0.0,0.0,0.7842304638884589,0.0,0.0,0.0,23645
3920,"PPP2CA, PPP2CB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4236020114204375,1.3279039781725832,0.0,0.0,0.0,0.0,0.0,0.0,5515
3921,PPP2R2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.298758598285492,2.1512250176969,0.0,0.0,0.0,0.0,0.0,0.0,5520
3922,PPP3CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6849199099845853,2.8020464708831705,0.0,0.0,0.0,0.0,0.0,0.0,5530
3923,PPP6R3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6175036361395896,-2.09425048194782,0.0,0.0,0.0,0.0,0.0,0.0,55291
3924,PRDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9156231281982317,1.9155034299903504,0.0,0.0,0.0,0.0,0.0,0.0,5052
3925,PRDX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3686537655871602,1.4146778625258374,0.0,0.0,0.0,0.0,0.0,0.0,10935
3926,PRDX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.590083097026994,1.8406496263938088,0.0,0.0,0.0,0.0,0.0,0.0,25824
3927,PRICKLE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1593442031539207,0.5712216087875801,0.0,0.0,0.0,0.0,0.0,0.0,4007
3928,PRIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6285402522932704,1.7663935324044708,0.0,0.0,0.0,0.0,0.0,0.0,5558
3929,PRKAB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9548425086880097,-1.462699606061586,0.0,-1.6945096878364023,0.0,0.0,0.0,0.0,5565
3930,PRKAR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.216386555670961,-2.2989626881424523,0.0,0.0,0.0,0.0,0.0,0.0,5575
3931,PRKCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.803337907736801,3.857916626867632,0.0,0.0,0.0,0.0,0.0,0.0,5584
3932,PRMT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5970239740214707,2.4614171416325967,0.0,0.0,0.0,0.0,0.0,0.0,10196
3934,PRPF19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.643856189774724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27339
3935,PRPF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7790821725308898,1.7186457993959203,0.0,0.0,0.0,0.0,0.0,0.0,9128
3936,PRPSAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.355192470743838,-2.4278786854173653,0.0,0.0,0.0,0.0,0.0,0.0,5635
3937,PRR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1977936510655447,-1.2812661514898411,0.0,0.0,0.0,0.0,0.0,0.0,55615
3938,PSD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.650744905149107,-1.8205965763063368,0.0,0.0,0.0,0.0,0.0,0.0,23550
3939,PSMA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.256909820468046,-1.1587094665105135,0.0,0.0,0.0,0.0,0.0,0.0,5684
3940,PSMA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104728821131282,1.041981981090034,0.0,0.0,0.0,0.0,0.0,0.0,5687
3941,"PSMA7, PSMA8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7717224911861176,1.7889946814897832,0.0,0.0,0.0,0.0,0.0,0.0,5688
3942,PSMB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.735893798349229,6.884902753537567,0.0,0.0,0.0,0.0,0.0,0.0,5689
3943,PSMB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56746003144179,2.7210612519888078,0.0,0.0,0.0,0.0,0.0,0.0,5690
3944,PSMB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.447582932583599,1.4252147916989928,0.0,0.0,0.0,0.0,0.0,0.0,5694
3945,PSMC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.953787785021033,2.501103701506974,0.0,0.0,0.0,0.0,0.0,0.0,5700
3946,PSMC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.992834962967781,4.012986487560179,0.0,0.0,0.0,0.0,0.0,0.0,5701
3947,PSMC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1672614287211136,1.062276270973126,0.0,0.0,0.0,0.0,0.0,0.0,5706
3948,PSMD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6585662872704308,1.558941431965821,0.0,0.0,0.0,0.0,0.0,0.0,5707
3949,PSMD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7320875960569495,3.356545738622168,0.0,0.0,0.0,0.0,0.0,0.0,5710
3950,PSMG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6137741748886496,1.6324704414875102,0.0,0.0,0.0,0.0,0.0,0.0,8624
3951,PSPC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.158889234488087,-2.8444041924098364,0.0,0.0,0.0,0.0,0.0,0.0,55269
3952,PTBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3869400929119853,2.192531210305629,0.0,0.0,0.0,0.0,0.0,0.0,9991
3953,PTDSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.194935231020697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81490
3954,PTGES2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.518441912642011,3.429966517013665,0.0,0.0,0.0,0.0,0.0,0.0,80142
3955,PTMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2545469585541456,-1.6708771869593682,0.0,0.0,0.0,0.0,0.0,0.0,5757
3956,PTPN18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8204789112855138,1.0903587519143176,0.0,0.0,0.0,0.0,0.0,0.0,26469
3957,PTPN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.780002526041342,-1.5813505596088695,0.0,0.0,0.0,0.0,0.0,0.0,5771
3958,PTPRQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1061452508864056,-1.377171352014252,0.0,0.0,0.0,0.0,0.0,0.0,374462
3959,PUF60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1997770367625946,1.0621548421546525,0.0,0.0,0.0,0.0,0.0,0.0,22827
3960,PURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2120117607467766,3.093505297707277,0.0,0.0,0.0,0.0,0.0,0.0,5813
3961,PURB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3892891531087457,0.9422457674136092,0.0,1.004849171233856,0.0,-2.391771848637611,0.0,0.0,5814
3962,PUS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8497930209351932,1.705486122875024,0.0,0.0,0.0,0.0,0.0,0.0,80324
3963,PUS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.251254036276399,2.194916258048194,0.0,0.0,0.0,0.0,0.0,0.0,54517
3964,PVALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9916785322479464,2.0624552512004937,0.0,0.0,0.0,0.0,0.0,0.0,5816
3965,PWP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.664243604383521,1.2805894630064798,0.0,0.0,0.0,0.0,0.0,0.0,5822
3966,PWWP2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1531317397894334,-1.0045733079401953,0.0,0.0,0.0,0.0,0.0,0.0,114825
3967,PYCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.929698956511693,2.1312904268024515,0.0,0.0,0.0,0.0,0.0,0.0,5831
3968,QKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.002574381994521,2.832003982126512,0.0,0.0,0.0,0.0,0.0,0.0,9444
3969,QRICH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51616788063191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54870
3970,QTRT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.186142678231761,2.326678106354565,0.0,0.0,0.0,0.0,0.0,0.0,81890
3971,RAB11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6321908708255335,1.6648206379013375,0.0,0.0,0.0,0.0,0.0,0.0,8766
3972,RABAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.719494877824969,2.5327366353167937,0.0,0.0,0.0,0.0,0.0,0.0,10567
3973,RAE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.551006147790097,2.5358684805592477,0.0,0.0,0.0,0.0,0.0,0.0,8480
3974,RAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791551464706924,5.3917157272585,0.0,0.0,0.0,0.0,0.0,0.0,5901
3975,"RANBP2, RGPD4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6868740334683343,-1.906071221783399,0.0,0.0,0.0,0.0,0.0,0.0,5903
3976,RANBP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5995534760508203,-1.4365907068129462,0.0,0.0,0.0,0.0,1.2207088774195571,0.0,10048
3977,RANGAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5075034308443551,1.2778808758751865,0.0,0.0,0.0,0.0,0.0,0.0,5905
3978,"RASA4, RASA4B",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.766339846289351,2.6353686877298665,0.0,0.0,0.0,0.0,0.0,0.0,10156
3979,RASSF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3259394204858357,1.078179594329765,0.0,0.0,0.0,0.0,0.0,0.0,83937
3980,RASSF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0119019813243435,3.196342148212456,0.0,0.0,0.0,0.0,0.0,0.0,83593
3981,RBBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450330508554728,1.4579599571304005,0.0,0.0,0.0,0.0,0.0,0.0,5928
3982,"RBBP4, RBBP7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.994313238521112,1.7461734289212123,0.0,0.0,0.0,0.0,0.0,0.0,5928
3983,RBBP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7532115878582923,-1.684767377241959,0.0,0.0,0.0,0.0,0.0,0.0,5929
3984,RBBP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.352703549901404,4.224469188454095,0.0,1.5661956253996188,0.0,0.0,0.0,0.0,5931
3985,RBM23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2593822577612248,1.2298016453736322,0.0,0.0,0.0,0.0,0.0,0.0,55147
3986,"RBM4, RBM4B",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6499862155123943,2.74780904139546,0.0,0.0,0.0,0.0,0.0,0.0,5936
3987,RBM41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.303055128127554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55285
3988,RBM44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5565337184370986,1.5277983432126387,0.0,0.0,0.0,0.0,0.0,0.0,375316
3989,RBM45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.329528797356684,-2.408177949301676,0.0,0.0,0.0,0.0,0.0,0.0,129831
3990,RBM4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5029648387480188,1.3881167669826056,0.0,0.0,0.0,0.0,0.0,0.0,83759
3991,"RBMS1, RBMS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3531902022594573,1.6221261044827204,0.0,0.0,0.0,0.0,0.0,0.0,5937
3992,"RBMX, RBMXL1, RBMXL2, RBMXL3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0670545545281631,1.273800299064601,0.0,0.0,0.0,0.0,0.0,0.0,27316
3993,RC3H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.449320019571214,-2.8151436957476026,0.0,0.0,0.0,0.0,0.0,0.0,149041
3994,RC3H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6022001067620697,0.3948252927806239,0.0,0.0,0.0,0.0,0.0,0.0,54542
3995,RECQL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2042325335330224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9400
3996,RELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.592404713599513,2.5685644693695773,0.0,0.0,0.0,0.0,0.0,0.0,5970
3997,REPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4491592492883316,-1.3436259815324842,0.0,0.0,0.0,0.0,0.0,0.0,9185
3998,RFC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3161501230811663,1.5056156867655826,0.0,0.0,0.0,0.0,0.0,0.0,5982
3999,RFC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6537568185253337,2.613187447898526,0.0,0.0,0.0,0.0,0.0,0.0,5985
4001,RIC8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1870359747003314,-1.0048125915293435,0.0,0.0,0.0,0.0,0.0,0.0,60626
4002,RILPL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5859418249754094,1.5802228235011768,0.0,0.0,0.0,0.0,0.0,0.0,196383
4003,RING1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2738151139412066,-1.2430959838198874,0.0,0.0,0.0,0.0,0.0,0.0,6015
4004,"RING1, RNF2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6461646036867024,1.4207304788582713,0.0,0.0,0.0,0.0,0.0,0.0,6015
4005,RIOK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4797883931612753,0.4589196400384729,0.0,0.0,0.0,0.0,0.0,0.0,8780
4006,RIPK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5246248935975144,-1.0887816302524953,0.0,0.0,0.0,0.0,0.0,0.0,11035
4007,RLIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4745071208667528,1.4722970084120772,0.0,0.0,0.0,0.0,0.0,0.0,51132
4008,RNASEH2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4010747001969803,2.6431554711195355,0.0,0.0,0.0,0.0,0.0,0.0,10535
4009,RNF113A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9619179445632984,1.8888408478287289,0.0,0.0,0.0,0.0,0.0,0.0,7737
4010,RNF126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.075728210155521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55658
4011,RNF168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4524514910910644,1.3346076208600233,0.0,0.0,0.0,0.0,0.0,0.0,165918
4012,RNF181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4239412055816554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51255
4013,RNF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57961883878164,-1.5627809337127332,0.0,0.0,0.0,0.0,0.0,0.0,6045
4014,RNF34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.389197138816063,-1.67841716097261,0.0,0.0,0.0,0.0,0.0,0.0,80196
4015,RNH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4519050472062545,1.594340836374712,0.0,0.0,0.0,0.0,0.0,0.0,6050
4016,RNPC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.547344738396104,-1.7106590965420445,0.0,0.0,0.0,0.0,0.0,0.0,55599
4017,ROCK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3865960234557266,-2.3955055802294374,0.0,0.0,0.0,0.0,0.0,0.0,9475
4018,RPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.020289175925376,4.051135802770697,0.0,0.0,0.0,0.0,0.0,0.0,6118
4019,RPL10A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5696608020383065,1.679246690752722,0.0,0.0,0.0,0.0,0.0,0.0,4736
4020,RPL11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.735496133038733,3.859411580474797,0.0,0.0,0.0,0.0,0.0,0.0,6135
4021,RPL18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4790845317649628,1.482162967674572,0.0,0.0,0.0,0.0,0.0,0.0,6141
4022,"RPL26, RPL26L1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4072667189382255,1.8379050345766,-1.5883823289350274,0.0,0.0,0.0,0.0,0.0,6154
