,Gene Name,Trastuzumab,Tideglusib,Lapatinib,Mirdametinib,MK-2206,Nintedanib,Pertuzumab,Pictilisib,Refametinib,Rituximab,Romidepsin,Selumetinib,SHP099 dihydrochloride,Staurosporine,A485,Afatinib,AZD-4547,AZD-8055,Bortezomib,Carfilzomib,CUDC-101,Curcumin,Cytarabine,Dactolisib,Dasatinib,Gefitinib,Imatinib
2492,EIF3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.032988031879325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,EIF5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.467099659132085,8.330354422294986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,ELL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.073826175043704,7.719640957502516,0.0,3.972083620000001,0.0,0.0,0.0,0.0,0.0
2495,ELL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.993434218128838,7.952023313601469,0.0,4.318307133999999,0.0,0.0,0.0,0.0,0.0
2496,EMG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47602264261622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,EPRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.426632906073404,8.344178155798737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,ERICH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.543978862278577,7.992579884253942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2499,ESRRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.794039168007238,8.310392981949771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,ETS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889904731289345,8.009445185986198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,EVI5L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39075833890798,7.907924994950728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2502,F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.085242589593822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,FAM118A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.072217029317397,8.232362208561511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2504,FAM122A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31302252079158,8.133160069710394,0.0,4.211686750999999,0.0,0.0,0.0,0.0,0.0
2505,FAM171A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.356390303643314,0.0,0.0,0.0,0.0,0.0,7.224559860589352,0.0,0.0
2506,FAM175A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.203765632668636,7.919457216732423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2507,"FAM21A, FAM21B, FAM21C, FAM21D",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.171729871912806,7.967850952712919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2508,"FAM21A, FAM21C",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.462513120593908,8.12093151766979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,"FAM40A, FAM40B",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568021498171994,7.484049583659147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,FAM47E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.621067979485292,7.432075249453079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,FAM48A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.240113232977553,7.84517942204235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2512,FAM53B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17436986500111,8.16864630275085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2513,FAM54B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.269202474042684,8.201066691412567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,FAM64A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.629027405960252,7.391252178546676,4.328682983999999,0.0,0.0,0.0,0.0,0.0,0.0
2515,FAM91A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.251471128238407,8.102837476000103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2516,"FAM98A, FAM98B",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.265129080668217,8.31634610052179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2517,FANCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.329121819608545,7.493472453055887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,FASTKD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.992896634900944,7.800230726924518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,FBRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9699541773553335,7.61262238905266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,FCHO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.429654497520781,8.532171931395224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,FGD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36736708947748,8.252076612065718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,FGF13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166494784191286,8.199297668131823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,FGFR1OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.706182878531634,8.18369126639305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,FLI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.139889505739685,8.03401020660624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,FLYWCH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.911214153552204,8.001433879464864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,FLYWCH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14115299753498,7.609172517343393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,FMR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.005657570840365,7.68601197176181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,FNBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.422615058376561,7.645888095517848,4.127154102,0.0,0.0,0.0,0.0,0.0,0.0
2529,FOXJ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.584135519397911,8.397034323619884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,FRMD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88686830742864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,FRMD4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.063178469193577,7.425238416350003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,"FRMD8, FRMD8P1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.498053989938093,8.096424761981124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,FTH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04732257721436,8.237859212247745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,FTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.431786933553063,7.952077019448999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,FTSJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.814706042741333,7.608640536817524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,FTSJD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.351462695568564,8.098384144844648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,FXR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.308882895217204,7.9208132699735225,0.0,0.0,0.0,0.0,0.0,5.554499082453247,0.0
2538,G3BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.503788438561235,7.966900088824047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,GAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.111456811420751,8.057216905107873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,GCFC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55215730076337,7.977684496901711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,GCFC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.297688494504875,7.964640354602397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2542,GEMIN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.448606001804295,8.428982734508025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,GLTSCR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56424325676443,8.412284932460706,0.0,4.154693450999999,0.0,0.0,0.0,0.0,0.0
2544,GMPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.238645176261695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,GNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.299373980578558,7.886137845524269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,GNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.277358784981846,8.197972449030665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,GON4L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.018081020515623,7.78727429562919,0.0,5.050492069,0.0,0.0,0.0,0.0,0.0
2548,GPATCH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.607488152418162,8.091368815515448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,GPATCH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.402128883003325,7.0972091617981246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,GPATCH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.190659741480586,8.320174663550715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,"GPATCH8, NKTR, PNISR, RBBP6, RBM26, TRA2B",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.379212475193489,7.610308013836398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,GPHN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2317307705115,8.259143713326255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,GPKOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.902443908370962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,GPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.496563680172049,8.118372833857682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,GRID2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.163860964893727,7.87733403409377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,GRWD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.834992781376975,7.631181968879068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,GSDMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2096356820159,7.994969760500728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,GTF2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.396542474567998,7.9707468106569666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,GTF3C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.726800680201908,8.014932293028336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,GTF3C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.316898536145937,8.107751413384676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,GZF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.216160441313228,7.878765533956873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,HDAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.313143069553274,8.516006278356924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,HDAC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.242811201871689,8.775075878642994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,HDAC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.337079170656848,8.227774829396335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,HDAC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.590120207552243,8.21852268471799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,HELB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35429342302098,7.759251034620139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,HEXIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.303638645267359,8.063825861367802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,HIRIP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.330823636509086,7.876788323529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,HIVEP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.217728427925636,8.28526494750201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,HMG20A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.122553496616325,8.174817509342095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,HMGCS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.146134121049656,7.799660384924724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,"HMGN2, HMGN3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.532055361261166,8.347943961983258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,HMGN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.554520379586917,8.250459269773872,4.101910296999999,0.0,0.0,0.0,0.0,0.0,0.0
2574,"HNRNPA1, HNRNPA1L2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.536246238683093,8.479768365226649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,HNRNPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.062063434584408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,HNRNPH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.469075851782678,8.707121878440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,HNRPLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.426517161883353,8.211721699191507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,HOOK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.360155314657336,7.961364696144065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579,HP1BP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.584135519241011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,HS1BP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.145582194516619,7.840885364401351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,HSF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.865735573111195,7.659965994894964,0.0,4.470042876,0.0,0.0,0.0,0.0,0.0
2582,HSPBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.263090652416297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,IFI16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.541100802323289,0.0,4.205925265,0.0,0.0,0.0,5.349737605714289,0.0,0.0
2584,IFRD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8235440928186755,7.494537496255504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,IGF2BP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51681973658057,7.452359008897367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2586,IGHMBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09080459171751,7.9905439758984125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,ILKAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.149556955780097,8.052511773642813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,INADL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03409280881923,7.78782736727206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2589,ING5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.454896099369973,8.408786846720227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,INO80B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.831724058284008,7.680096960283469,0.0,4.046187332,0.0,0.0,0.0,0.0,0.0
2591,INO80C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.766915598551531,7.854174647724608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592,INTS10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.910568240695986,8.186992620537863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2593,INTS12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.475990763935328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,INTS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.428752074416238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2595,IRF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.142529266094364,6.931113339424689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,ISCU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43970064211347,8.374945700857008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,ISL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7169330193678745,7.758746692829409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598,ITGB1BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.212519366509216,8.3009646797553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2599,JMJD1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.229494007170805,7.856657241017246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,KANSL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.897132454365961,7.9521249097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
