,Gene Name,Trastuzumab,Tideglusib,Lapatinib,Mirdametinib,MK-2206,Nintedanib,Pertuzumab,Pictilisib,Refametinib,Rituximab,Romidepsin,Selumetinib,SHP099 dihydrochloride,Staurosporine,A485,Afatinib,AZD-4547,AZD-8055,Bortezomib,Carfilzomib,CUDC-101,Curcumin,Cytarabine,Dactolisib,Dasatinib,Gefitinib,Imatinib,ID,All Pathways
155,ARHGEF2,0.0,0.0,-1.5755517788817388,0.0,0.0,0.0,-1.9379895125592748,0.0,0.0,1.3163827883469672,0.0,0.0,0.0,-1.40732766537475,0.0,-1.4516455229013967,1.338220973009483,0.0,1.33383099537789,1.275913530268719,1.42811440210137,1.071862874786121,0.0,1.095030045066652,-1.157751116128109,1.338220973009483,0.0,9181,hsa04530 hsa05130 hsa05131 hsa05418
162,ATF2,0.0,0.0,-1.4463587842319594,0.0,0.0,0.0,0.0,0.0,0.0,0.0843294016475729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.235681538421437,-1.9094834656949196,0.0,1.3507742795999338,0.0,0.0,0.0,0.0,0.0,1386,hsa04010 hsa04022 hsa04151 hsa04211 hsa04261 hsa04668 hsa04714 hsa04728 hsa04911 hsa04915 hsa04918 hsa04922 hsa04925 hsa04926 hsa04927 hsa04928 hsa04934 hsa04935 hsa05020 hsa05030 hsa05031 hsa05034 hsa05161 hsa05163 hsa05166 hsa05203 hsa05207
164,ATG13,0.0,0.0,-1.5080733709113596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5080733709113596,0.0,-1.2161720186710083,-1.4344847264089895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9776,hsa04136 hsa04140 hsa04211 hsa05010 hsa05014 hsa05016 hsa05017 hsa05022
166,ATP1A1,0.0,0.0,1.2556928691876714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8402890768932345,0.0,0.0,476,hsa04022 hsa04024 hsa04260 hsa04261 hsa04911 hsa04918 hsa04919 hsa04925 hsa04960 hsa04961 hsa04964 hsa04970 hsa04971 hsa04972 hsa04973 hsa04974 hsa04976 hsa04978
167,ATP2B1,0.0,0.0,1.7623276722782086,0.0,0.0,0.0,0.0,0.0,0.0,0.4118625226365235,0.0,0.0,0.0,1.9064765587788628,0.0,0.0,1.7623276722782086,0.0,-2.2695860429627563,-1.4814931679779453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,hsa04020 hsa04022 hsa04024 hsa04261 hsa04925 hsa04961 hsa04970 hsa04972 hsa04978
168,ATP6V1C2,0.0,0.0,-2.8536230220067003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245973,hsa00190 hsa01100 hsa04145 hsa04150 hsa04721 hsa04966 hsa05110 hsa05120 hsa05165 hsa05323
169,ATRX,0.0,0.0,0.3207389405116465,0.0,-1.6353348707246496,-0.9411097435514212,0.0,0.2447265514626076,0.0,1.825568718315022,0.0,-2.221553308186598,0.0,0.0748856602155466,0.0,0.2652938179232221,0.0,0.0,0.9803661154121166,0.9166968759221392,0.0,-1.1480910523827543,0.0,1.030618837115595,1.115839097914507,0.454140628639466,0.0,546,hsa04110
170,ATXN2L,0.0,0.0,1.3072398874427158,0.0,0.0,0.0,0.0,0.0,0.0,-0.0195315023328037,0.0,0.0,0.0,0.0878074528349536,0.0,1.4609952029416615,0.0,0.0,2.0102809074430046,1.9409981656734991,-1.1448744599934544,0.3994382425306198,0.0,0.0,0.8259829599331386,0.0,0.0,11273,hsa05014 hsa05017 hsa05022
172,BABAM1,0.0,0.0,-1.7468324585936228,0.0,0.0,0.0,0.0,0.0,0.0,1.4625514455135975,0.0,-1.3712128089246596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0012324020247234,0.0,0.0,0.0,0.0,-1.5761939164179195,0.0,0.0,29086,hsa03440
176,BAIAP2,0.0,0.0,0.8709891864890372,0.0,0.0,-0.7690193677706577,2.27851634017953,0.0,0.0,0.0,2.167798017325945,0.0,0.0,-1.5083304241333777,0.0,0.0,0.3877873141250821,0.0,-1.7078216962802246,-1.6617144161932915,0.0,0.0,0.0,0.0,0.483096567959853,0.0,0.0,10458,hsa04520 hsa04810 hsa05130 hsa05135
182,BCAR1,0.0,0.0,1.394455027135962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.394455027135962,0.0,-2.0475907044726984,-1.98589970047731,0.0,-1.1750672935980782,0.0,0.0,-1.2969830588809177,1.1848651770328913,0.0,9564,hsa04015 hsa04062 hsa04510 hsa04670 hsa04810 hsa04935 hsa05100 hsa05131 hsa05135 hsa05163
185,BCKDHA,0.0,0.0,1.4069236972104175,0.0,-1.1561712101972543,0.0,0.0,0.0,0.0,-1.9333751380575213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5006740690900089,1.6693418493697012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593,hsa00280 hsa00640 hsa01100
186,BCL6,0.0,0.0,1.0295826229141365,0.0,0.0,0.0,0.0,0.0,0.0,-1.055466130384123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.288652664458285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604,hsa04068 hsa05202 hsa05207
190,BCR,0.0,0.0,-1.5185278477062567,0.0,0.0,0.0,-1.6856884036693272,0.0,0.0,1.3174485272767589,0.0,0.0,0.0,0.0,0.0,-1.8447406661991597,0.0,0.0,-1.4825343927250645,-1.2888333471825015,0.0,0.0,0.0,0.966251157572282,-1.724127724298646,-1.6832847441079932,-1.621870829123121,613,hsa05200 hsa05220
192,BICD2,0.0,0.0,1.3818718310092624,0.0,0.0,0.0,0.0,0.0,0.0,1.4892469483138224,0.0,0.0,0.0,0.0,0.0,1.0899306811305467,0.0,0.0,1.7063695653547344,1.2032026700060183,0.0,1.6574291240256964,0.0,0.0,0.0,0.0,0.0,23299,hsa03250
193,BIRC7,0.0,0.0,-2.708482831680596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79444,hsa04120 hsa04215 hsa05145 hsa05200 hsa05222
194,BLNK,0.0,0.0,1.2205105630011848,0.0,0.0,0.0,0.0,0.0,0.0,0.6660033719156443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47801867489922,-3.5595391043739903,0.0,0.0,0.0,0.0,-1.1704448454561278,0.0,0.0,29760,hsa04064 hsa04380 hsa04662 hsa05169 hsa05340
195,BMI1,0.0,0.0,-1.895121894098882,0.0,0.0,-1.5713459122206648,0.0,0.0,0.0,1.1175095701398887,0.0,-1.7817294237426355,0.0,-1.877180295956529,0.0,-1.7887123265598053,0.0,0.0,-1.591560547993525,-1.783380359232146,0.0,0.0,0.0,0.0,-1.99744861742615,-2.025833375205125,0.0,648,hsa04550 hsa05202 hsa05206
198,BRAF,0.0,0.0,0.1964883929294598,0.0,-1.7617858572920655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.395378590183687,0.0,0.0,0.6392696342741708,0.4249753003506393,0.0,0.0,0.0,0.0,0.0,0.5006556467595261,0.0,673,hsa01521 hsa01522 hsa04010 hsa04012 hsa04015 hsa04024 hsa04062 hsa04068 hsa04150 hsa04270 hsa04510 hsa04650 hsa04720 hsa04722 hsa04726 hsa04730 hsa04810 hsa04910 hsa04914 hsa04928 hsa04934 hsa05010 hsa05022 hsa05034 hsa05160 hsa05161 hsa05200 hsa05205 hsa05208 hsa05210 hsa05211 hsa05212 hsa05213 hsa05214 hsa05215 hsa05216 hsa05218 hsa05219 hsa05220 hsa05221 hsa05223 hsa05224 hsa05225 hsa05226
216,CAD,0.0,0.0,-3.0675903631970307,0.0,-1.2770749672552542,0.0,0.0,0.0,0.0,0.5619029773680144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9284936630942664,2.3561550954045023,0.0,-1.2608594958815855,0.0,0.0,0.0,0.0,0.0,790,hsa00240 hsa00250 hsa01100 hsa01240
217,CAMK2G,0.0,0.0,1.0473217451400858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5288253157029286,0.0,0.0,1.0473217451400858,0.0,0.0,0.0,0.0,1.620844712782328,0.0,0.0,1.236600764771131,0.0,0.0,818,hsa04012 hsa04020 hsa04024 hsa04066 hsa04114 hsa04217 hsa04261 hsa04310 hsa04360 hsa04713 hsa04720 hsa04722 hsa04725 hsa04728 hsa04740 hsa04750 hsa04911 hsa04912 hsa04916 hsa04921 hsa04922 hsa04925 hsa04934 hsa04971 hsa05012 hsa05022 hsa05031 hsa05152 hsa05200 hsa05205 hsa05214 hsa05415 hsa05417
218,CAMKK1,0.0,0.0,1.704888877459623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.704888877459623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030159994421596,0.0,84254,hsa05034
222,CANX,0.0,0.0,1.9726496214636515,0.0,0.0,0.0,0.0,0.0,0.0,-1.2811920649894115,0.0,0.0,0.0,0.925659331853298,0.0,0.0,0.0,0.0,-2.2402616487115408,-1.3734544125190316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821,hsa04141 hsa04145 hsa04612 hsa04918 hsa05166
224,CARD11,0.0,0.0,-1.11348498453639,0.0,0.0,0.0,0.0,0.0,0.0,-1.2359531928153058,0.0,0.0,0.0,0.0,0.0,0.0,-1.1583018319561882,0.0,-1.872085647501054,-1.316531272988082,0.0,-1.504540296234398,0.0,0.0,0.0,-1.1556332742691104,0.0,84433,hsa04064 hsa04660 hsa04662
226,CASC3,0.0,0.0,1.978004404755824,0.0,0.0,0.0,0.0,0.0,0.0,1.6869210968466049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2513491923299045,1.1836844956844292,-1.0288278837985452,0.0,0.0,-0.7817008117562656,0.0,0.0,0.0,22794,hsa03013 hsa03015
228,CAST,0.0,0.0,-0.332156212029004,0.0,0.0,0.7406072246172449,0.0,0.0,0.0,1.7042769945550522,0.0,0.0,0.0,1.1734749081200917,0.0,-1.617806106025799,-1.452868174481537,0.0,1.0187471413109557,1.05428934478327,1.3595391770159535,0.0,0.0,0.0,-1.203826784442373,-1.7707942261670504,0.0,831,hsa05131
229,CAV1,0.0,0.0,3.1769257065483374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1665868761229747,-1.440270953471831,0.0,0.0,0.0,0.0,-2.0490687255846467,0.0,0.0,0.0,-1.440270953471831,0.0,857,hsa04144 hsa04510 hsa05020 hsa05100 hsa05205 hsa05416 hsa05418
230,CBX3,0.0,0.0,2.7667884509180936,0.0,0.0,0.0,0.0,0.0,0.0,1.3140221161848844,0.0,0.0,0.0,-1.3784717205509576,0.0,0.0,0.0,0.0,2.042855692372616,1.903284990379917,0.6395277951275071,0.4784470649586959,0.0,0.0,0.0,0.0,0.0,11335,hsa05131
238,CCDC6,0.0,0.0,-0.0407741059909054,0.0,0.0,0.0,0.0,0.0,0.0,1.1170445730075391,0.0,0.0,0.0,0.960793370574793,0.0,-1.1587167897773474,-6.643856189774724,0.0,1.3255433707591422,0.2655337374907011,0.0,0.0,0.0,0.0,-1.209101514874512,0.0,0.0,8030,hsa05200 hsa05216
240,CCND3,0.0,0.0,-1.2704544708950936,0.0,-1.0527930754672203,0.0,0.0,0.0,0.0,0.0,0.0,-1.025195718293021,0.0,-1.476399544677514,0.0,0.0,-1.2704544708950936,0.0,0.0,0.0,-2.3949556030352834,-1.1598584316359206,0.0,0.0,0.0,0.0,0.0,896,hsa04110 hsa04115 hsa04151 hsa04218 hsa04310 hsa04390 hsa04510 hsa04630 hsa05162 hsa05164 hsa05165 hsa05166 hsa05169 hsa05200 hsa05203 hsa05207
244,CD2AP,0.0,0.0,-1.073990648750082,0.0,0.0,-0.8465373260959774,0.0,0.9906481291055412,0.0,0.8034529544341835,0.0,0.0,0.0,0.0,0.0,-1.8524029799481037,0.0,0.9786417067888334,1.5224843487686155,1.7451640037626317,0.0,0.0,0.0,1.12687565862582,-2.175340488532252,-1.72066297589073,-2.4852892983843318,23607,hsa05100
247,CD44,0.0,0.0,1.6950749306028463,0.0,-1.2711807370561397,0.0,0.0,0.0,0.0,-1.3956011529771295,0.0,0.0,0.0,-1.152521278945319,0.0,1.6864093684917434,0.9081149319348106,0.0,0.0,0.0,0.0,0.0,0.0,0.8384900618482901,0.0,-1.9628662769085727,0.0,960,hsa04512 hsa04640 hsa05131 hsa05169 hsa05205 hsa05206
248,CDC40,0.0,0.0,-1.6603297179868246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9517689616032543,-1.8754425643290404,-1.0720118870511417,0.0,0.0,0.0,0.0,0.0,0.0,51362,hsa03040
251,CDH1,0.0,0.0,1.091063774069714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,hsa04015 hsa04371 hsa04390 hsa04514 hsa04520 hsa05100 hsa05200 hsa05213 hsa05216 hsa05218 hsa05219 hsa05226
262,CETN2,0.0,0.0,1.0592756793662124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1931858578143335,-1.17391534725587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069,hsa03420
267,CHD4,0.0,0.0,1.8915725356248685,0.0,0.0,0.0,0.0,0.0,0.0,1.5433753766504474,0.0,0.0,0.0,0.819825623302122,0.0,-1.3241004255577724,0.0,0.8113470152416643,2.8440823432782047,2.7791419322890443,1.2944167067295842,0.0,0.0,0.0,0.0,-1.4659872903219882,0.0,1108,hsa05165 hsa05203
268,CHMP2B,0.0,0.0,-1.6947862072339306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4409575045827676,-1.3751794566788536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25978,hsa04144 hsa04217 hsa05014 hsa05022
269,CIC,0.0,0.0,-0.0555931486588386,0.2038333808657587,1.526308238909547,0.0,1.111876046510055,0.0,0.6234968932708307,1.1190404620437313,0.0,1.5071869597674108,0.2367695237294289,1.2301736408803146,0.0,0.7281892250547325,1.2132740740274233,0.0,-1.4094305108288754,-1.4063927829985046,-1.311890921486687,-1.9749531096653004,0.0,0.0,0.6638014429534488,1.2061647260126975,0.3618330393549952,23152,hsa05017
270,CIR1,0.0,0.0,1.1827206095297649,0.0,0.0,0.0,0.0,0.0,0.0,-1.7146619512727723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6291943118514456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9541,hsa04330 hsa05169
275,CLIP1,0.0,0.0,1.0661950061295045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2719517113554188,0.0,0.0,0.0,0.0,-1.4420298922052126,-1.7411672331803802,1.4609990304188345,1.582290926441422,0.0,1.2779818670770766,0.0,0.0,0.0,6249,hsa04150
276,"CLIP1, CLIP2",0.0,0.0,1.0214587644754185,0.0,0.0,0.0,0.0,0.0,0.0,1.301077545081638,1.9600132770528136,0.0,0.0,-1.3127275035987112,0.0,0.0,1.0654969054470569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156768096475654,0.0,6249,hsa04150
281,CNOT4,0.0,0.0,-1.1271440665785255,0.0,0.0,0.0,0.0,0.0,0.0,-1.759922161352833,0.0,0.0,0.0,0.0,0.0,0.0,-1.045123586043735,0.0,1.5009277103034635,1.4809642024554517,0.0,0.0,0.0,0.0,0.0,-1.2499087339127812,0.0,4850,hsa03018
284,CPSF7,0.0,0.0,1.219364504768527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6846198684648035,-1.4684625492333228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79869,hsa03015 hsa03250
285,CRK,0.0,0.0,-1.3935561719497935,0.0,0.0,-0.9314029433742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.325850730686787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.338146471185961,0.0,-4.181192582541113,1398,hsa04010 hsa04012 hsa04015 hsa04062 hsa04510 hsa04666 hsa04722 hsa04810 hsa04910 hsa04935 hsa05100 hsa05131 hsa05135 hsa05163 hsa05170 hsa05200 hsa05206 hsa05211 hsa05220
286,CRTC3,0.0,0.0,-2.3363607421970283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4843677486581583,0.0,0.0,0.0,0.0,0.0,-1.830880044508129,0.0,0.0,0.0,0.0,-1.4966781831777594,0.0,0.0,-1.318933488938287,-1.6533814610471933,0.0,64784,hsa05166
290,CTNNA1,0.0,0.0,1.0667255104905753,0.0,0.0,0.0,0.0,0.0,0.0,1.0676397858183824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495,hsa04390 hsa04520 hsa04670 hsa05100 hsa05200 hsa05213 hsa05226 hsa05412
291,"CTNNA1, CTNNA2",0.0,0.0,1.2543027056454212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9126212860793654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3619475996886656,0.0,0.0,0.0,0.0,0.0,1495,hsa04390 hsa04520 hsa04670 hsa05100 hsa05200 hsa05213 hsa05226 hsa05412
292,CTNNB1,0.0,0.0,1.0842147264742223,0.0,-1.0797779268487189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7424288006553157,0.0,0.0,0.0,0.0,1.5112501482372136,1.6660516041185005,0.0,0.0,0.0,0.0,-2.4349189870612817,0.0,0.0,1499,hsa04015 hsa04310 hsa04390 hsa04510 hsa04520 hsa04550 hsa04670 hsa04916 hsa04919 hsa04934 hsa04936 hsa05010 hsa05022 hsa05100 hsa05132 hsa05160 hsa05163 hsa05165 hsa05167 hsa05200 hsa05205 hsa05210 hsa05213 hsa05215 hsa05216 hsa05217 hsa05224 hsa05225 hsa05226 hsa05412 hsa05418
293,CTNND1,0.0,0.0,1.1517320325226674,0.0,-1.238424688125798,-1.119207506031883,2.034293310062143,0.0,0.0,0.0,0.0,0.0,0.0,-1.754765999064682,0.0,0.418108023932817,-1.5250322645117294,0.0,0.0,0.0,-1.0160504841212894,1.1720828404062995,0.0,0.9349724004336968,-1.3558310814720502,-1.6384908822247888,0.0,1500,hsa04015 hsa04520 hsa04670
294,CTPS1,0.0,0.0,-1.2429851423776417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1774205083933469,0.0,0.0,-1.2429851423776417,0.0,0.8670061491984463,0.2880010553049688,0.0,1.1428828981028385,0.0,0.0,0.0,0.0,1.3377178972034027,1503,hsa00240 hsa01100 hsa01232 hsa01240
296,CUL4A,0.0,0.0,0.4010074484380461,0.0,0.0,0.0,0.0,0.0,0.0,1.2078139518646387,0.0,0.0,0.0,0.0,0.0,0.0,1.2355038213221892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8451,hsa03420 hsa04120 hsa05170
297,CUL4B,0.0,0.0,1.2654596278825505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.149012608654521,-2.4181222347920643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8450,hsa03420 hsa04120 hsa05170
300,DAB2IP,0.0,0.0,1.1173604952178182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2897889318190536,0.0,0.804306389910894,0.0,0.0,0.0,0.0,1.2080786725350587,0.7408911851694946,0.0,0.0,0.6185514499889528,0.9404088488137252,0.0,153090,hsa04210 hsa04668
308,DCP1B,0.0,0.0,1.1237739334431065,0.0,0.0,0.0,0.0,0.0,0.0,1.4900717924560043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8309945127155979,0.0,0.0,196513,hsa03018
309,DCTN2,0.0,0.0,-1.958891772613201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3975560828733071,1.39944321737589,0.0,0.0,0.0,0.0,-1.5424863355725122,0.0,0.0,10540,hsa04814 hsa04962 hsa05014 hsa05016 hsa05022 hsa05132
312,"DDX3X, DDX3Y",0.0,0.0,1.5375610536885225,0.0,0.0,0.0,0.0,0.0,0.0,-1.5743924457945422,0.0,0.0,0.0,-1.5920312092597082,0.0,0.0,0.0,0.0,2.426153736220927,1.9507000537136423,-1.2328602235288328,0.0,0.0,0.0,0.0,0.0,0.0,1654,hsa04622 hsa05161 hsa05203
319,DEPTOR,0.0,0.0,1.464723652266968,0.0,0.0,0.0,0.0,0.0,0.0,-1.0062159012391272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.067491136665525,0.6181495447540059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64798,hsa04140 hsa04150
320,DFFA,0.0,0.0,2.3860202619257427,0.0,0.0,0.0,0.0,0.0,0.0,1.416206437758907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351229620513954,-1.72308033415317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676,hsa04210
321,DKC1,0.0,0.0,1.2843741699888591,0.0,0.0,0.0,0.0,0.0,0.0,4.190135764079621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1386602387829954,2.308139769641809,-1.133468906585036,0.0,0.0,0.0,-0.9990776400989536,0.0,0.0,1736,hsa03008
322,DLG1,0.0,0.0,-1.501121639483333,0.0,0.0,0.0,0.0,0.0,0.0,-1.275770896050048,0.0,0.0,0.0,-1.91745355927409,0.0,0.0,0.0,0.0,0.6578263374402207,0.2984063257666466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739,hsa04390 hsa04530 hsa04660 hsa05165 hsa05166 hsa05203
323,DLG3,0.0,0.0,-2.1746238546600383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741,hsa04390 hsa04530 hsa05165
324,DLG5,0.0,0.0,-1.3409935963337842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2158678260714637,0.0,-1.2540958375947242,0.0,0.0,0.0,0.0,-1.2591385725249704,-2.617469778530749,0.0,0.0,0.0,0.0,0.0,9231,hsa04390
327,DNAH10,0.0,0.0,-1.1973301940968597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196385,hsa04814 hsa05014 hsa05016 hsa05022
329,DNM1L,0.0,0.0,-2.802853145784595,0.0,0.0,0.0,0.0,0.0,0.0,1.1508337015203185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5531952776235372,1.6238021111207266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10059,hsa04217 hsa04621 hsa04668
335,DPM1,0.0,0.0,1.0350726219508313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2897874755391447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8813,hsa00510 hsa01100
336,DSG2,0.0,0.0,1.1016205527010838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084150015180274,0.0,1.562134209078506,1.717494716867684,0.0,-1.3890765840145982,0.0,0.0,0.0,0.0,0.0,1829,hsa05412
337,DSP,0.0,0.0,0.0978226172607615,0.0,0.0,0.0,1.5662954625392884,0.0,0.0,0.0,0.0,0.0,-1.3489311121293708,-1.5001594195291514,0.0,0.7694640563268705,-1.057848677935449,0.0,1.421444198127079,1.4707371075019862,1.064890158140902,0.0,0.0,0.0,-1.7643152044863917,-1.635455047469636,1.436922867879601,1832,hsa05412
341,DUSP16,0.0,0.0,-1.883247711184748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3327303198951623,0.0,0.0,-1.5398192478796502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5653115694645712,0.0,80824,hsa04010
342,DUT,0.0,0.0,1.0979898430350272,0.0,0.0,0.0,0.0,0.0,0.0,-2.6062121362324304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503721055898278,0.4991408644938887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854,hsa00240 hsa00983 hsa01100 hsa01232
343,DYNC1LI2,0.0,0.0,1.1202046904780254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371981634493086,0.0,-1.4397806403811442,0.0,0.0,1.913409191303524,1.612866847812001,-1.1237466627876105,0.0,0.0,-0.8050219280282068,0.0,0.0,1.1587547404668002,1783,hsa04145 hsa04814 hsa04962 hsa05132
345,ECH1,0.0,0.0,1.2669783199512867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891,hsa04146
346,EDC3,0.0,0.0,-1.528904249842352,0.0,0.0,-1.1618690359913315,0.0,-1.4483912555107512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3931941837818402,-1.7886134959153108,0.0,-1.923204040161163,-1.3416296484687429,0.0,0.0,0.0,-1.5453945288278756,1.2424302367258857,0.0,0.0,80153,hsa03018
347,EDC4,0.0,0.0,-1.5616670012264222,0.0,0.0,0.0,0.0,0.0,0.0,0.5748763117841991,0.0,0.0,0.0,0.0,0.0,0.0,-1.467058993990768,0.0,1.61236159530521,1.3219295543827771,0.71204305657324,0.0,0.0,0.0,0.3184849182938452,0.0,0.0,23644,hsa03018
349,EGFR,0.0,0.0,0.6596753206123427,0.7656378584375445,-1.086313040185453,0.0,0.0,0.0,0.0,0.0,0.0,-1.086313040185453,-1.390425292543254,-0.964668517122945,0.0,-2.0362616349562725,-2.6711922270702093,0.0,0.0,0.0,0.0,1.4734959840591368,0.0,0.0,-2.374279013398132,-2.091516392810033,0.0,1956,hsa01521 hsa01522 hsa04010 hsa04012 hsa04014 hsa04015 hsa04020 hsa04066 hsa04068 hsa04072 hsa04144 hsa04151 hsa04510 hsa04520 hsa04540 hsa04630 hsa04810 hsa04912 hsa04915 hsa04921 hsa04926 hsa04928 hsa04934 hsa05120 hsa05131 hsa05160 hsa05163 hsa05165 hsa05171 hsa05200 hsa05205 hsa05206 hsa05207 hsa05208 hsa05210 hsa05212 hsa05213 hsa05214 hsa05215 hsa05218 hsa05219 hsa05223 hsa05224 hsa05225 hsa05226 hsa05230 hsa05231 hsa05235
